SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON
22024,1630173,0022401188,2025-04-13,NYK @ BKN,W,33,8,18,0.444,0,0,0.0,2,4,0.5,1,8,9,2,2,0,2,4,18,19,1,2024-25
22024,1630173,0022401175,2025-04-11,NYK vs. CLE,L,15,0,5,0.0,0,0,0.0,0,0,0.0,0,6,6,0,2,1,1,2,0,-9,1,2024-25
22024,1630173,0022401167,2025-04-10,NYK @ DET,L,40,8,13,0.615,1,4,0.25,1,1,1.0,1,9,10,3,2,3,0,3,18,-7,1,2024-25
22024,1630173,0022401128,2025-04-05,NYK @ ATL,W,25,3,8,0.375,0,0,0.0,0,0,0.0,1,2,3,0,0,2,1,2,6,-10,1,2024-25
22024,1630173,0022401103,2025-04-02,NYK @ CLE,L,21,5,9,0.556,0,0,0.0,3,4,0.75,2,4,6,1,1,2,0,1,13,-10,1,2024-25
22024,1630173,0022401098,2025-04-01,NYK vs. PHI,W,27,1,11,0.091,0,0,0.0,0,2,0.0,3,6,9,1,1,1,2,1,2,8,1,2024-25
22024,1630173,0022401082,2025-03-30,NYK vs. POR,W,11,5,6,0.833,0,0,0.0,0,2,0.0,0,2,2,0,0,0,2,0,10,-2,1,2024-25
22024,1630173,0022401070,2025-03-28,NYK @ MIL,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,9,1,2024-25
22024,1630173,0022401056,2025-03-26,NYK vs. LAC,L,8,2,3,0.667,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,0,6,2,1,2024-25
22024,1630173,0022401048,2025-03-25,NYK vs. DAL,W,20,5,7,0.714,0,0,0.0,1,1,1.0,0,2,2,2,2,1,2,0,11,-1,1,2024-25
22024,1630173,0022401026,2025-03-22,NYK vs. WAS,W,12,2,3,0.667,0,0,0.0,0,0,0.0,3,2,5,2,0,0,1,0,4,11,1,2024-25
22024,1630173,0022401010,2025-03-20,NYK @ CHA,L,17,1,5,0.2,0,2,0.0,0,2,0.0,2,4,6,0,1,0,2,3,2,-5,1,2024-25
22024,1630173,0022401003,2025-03-19,NYK @ SAS,L,7,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,4,-14,1,2024-25
22024,1630173,0022400984,2025-03-17,NYK vs. MIA,W,10,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,4,10,1,2024-25
22024,1630173,0022400974,2025-03-15,NYK @ GSW,L,10,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,0,-3,1,2024-25
22024,1630173,0022400953,2025-03-12,NYK @ POR,W,9,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-4,1,2024-25
22024,1630173,0022400939,2025-03-10,NYK @ SAC,W,5,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-3,1,2024-25
22024,1630173,0022400911,2025-03-07,NYK @ LAC,L,16,4,6,0.667,0,0,0.0,1,1,1.0,1,4,5,2,0,1,0,0,9,3,1,2024-25
22024,1630173,0022400885,2025-03-04,NYK vs. GSW,L,30,4,10,0.4,0,1,0.0,0,0,0.0,4,11,15,0,0,1,0,2,8,-2,1,2024-25
22024,1630173,0022400856,2025-02-28,NYK @ MEM,W,4,1,2,0.5,0,0,0.0,1,1,1.0,1,0,1,0,0,0,0,2,3,0,1,2024-25
22024,1630173,0022400838,2025-02-26,NYK vs. PHI,W,31,3,6,0.5,0,0,0.0,1,2,0.5,2,4,6,2,0,4,2,2,7,3,1,2024-25
22024,1630173,0022400811,2025-02-23,NYK @ BOS,L,15,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,3,0,0,1,1,0,-9,1,2024-25
22024,1630173,0022400797,2025-02-21,NYK @ CLE,L,28,3,10,0.3,0,0,0.0,1,2,0.5,5,5,10,1,0,0,1,1,7,-25,1,2024-25
22024,1630173,0022400792,2025-02-20,NYK vs. CHI,W,46,5,11,0.455,1,3,0.333,0,0,0.0,0,9,9,0,3,0,1,2,11,0,1,2024-25
22024,1630173,0022400773,2025-02-12,NYK vs. ATL,W,42,12,16,0.75,0,1,0.0,2,3,0.667,3,5,8,1,1,2,0,2,26,2,1,2024-25
22024,1630173,0022400765,2025-02-11,NYK @ IND,W,33,3,8,0.375,0,1,0.0,3,4,0.75,5,7,12,2,0,1,1,0,9,-2,1,2024-25
22024,1630173,0022400748,2025-02-08,NYK vs. BOS,L,33,1,4,0.25,0,1,0.0,1,2,0.5,2,2,4,2,0,0,0,1,3,-37,1,2024-25
22024,1630173,0022400713,2025-02-04,NYK @ TOR,W,36,7,11,0.636,1,3,0.333,2,2,1.0,6,2,8,2,3,2,3,6,17,-14,1,2024-25
22024,1630173,0022400702,2025-02-03,NYK vs. HOU,W,34,2,3,0.667,0,0,0.0,3,4,0.75,3,6,9,0,2,0,0,1,7,4,1,2024-25
22024,1630173,0022400692,2025-02-01,NYK vs. LAL,L,29,6,12,0.5,0,1,0.0,3,3,1.0,7,8,15,3,1,0,1,3,15,-5,1,2024-25
22024,1630173,0022400668,2025-01-29,NYK vs. DEN,W,26,4,8,0.5,0,0,0.0,0,0,0.0,1,2,3,0,1,0,1,2,8,4,1,2024-25
22024,1630173,0022400653,2025-01-27,NYK vs. MEM,W,20,6,9,0.667,1,1,1.0,1,2,0.5,2,1,3,1,4,2,1,2,14,9,1,2024-25
22024,1630173,0022400641,2025-01-25,NYK vs. SAC,W,18,2,3,0.667,0,0,0.0,0,0,0.0,1,4,5,0,2,1,0,0,4,27,1,2024-25
22024,1630173,0022400606,2025-01-21,NYK @ BKN,W,18,5,7,0.714,1,2,0.5,0,0,0.0,0,4,4,1,1,0,1,2,11,-5,1,2024-25
22024,1630173,0022400602,2025-01-20,NYK vs. ATL,W,17,1,2,0.5,0,0,0.0,0,0,0.0,2,3,5,2,2,0,1,1,2,4,1,2024-25
22024,1630173,0022400578,2025-01-17,NYK vs. MIN,L,36,3,10,0.3,0,0,0.0,0,0,0.0,4,5,9,3,1,3,0,3,6,-3,1,2024-25
22024,1630173,0022400561,2025-01-15,NYK @ PHI,W,30,4,6,0.667,0,0,0.0,2,4,0.5,2,4,6,1,1,3,1,2,10,9,1,2024-25
22024,1630173,0022400549,2025-01-13,NYK vs. DET,L,10,0,2,0.0,0,0,0.0,0,0,0.0,3,1,4,1,1,0,0,1,0,-8,1,2024-25
22024,1630173,0022400539,2025-01-12,NYK vs. MIL,W,15,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,1,2,0,0,3,4,8,1,2024-25
22024,1630173,0022400529,2025-01-10,NYK vs. OKC,L,6,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-16,1,2024-25
22024,1630173,0022400511,2025-01-08,NYK vs. TOR,W,15,3,5,0.6,0,1,0.0,0,0,0.0,0,4,4,1,0,1,0,0,6,-2,1,2024-25
22024,1630173,0022400496,2025-01-06,NYK vs. ORL,L,22,5,6,0.833,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,3,10,-14,1,2024-25
22024,1630173,0022400482,2025-01-04,NYK @ CHI,L,27,2,2,1.0,0,0,0.0,1,2,0.5,2,3,5,0,1,0,1,1,5,-3,1,2024-25
22024,1630173,0022400473,2025-01-03,NYK @ OKC,L,8,1,4,0.25,0,1,0.0,1,2,0.5,2,3,5,0,0,0,1,0,3,-3,1,2024-25
22024,1630173,0022400458,2025-01-01,NYK vs. UTA,W,13,5,8,0.625,1,1,1.0,1,2,0.5,0,3,3,0,1,1,0,1,12,15,1,2024-25
22024,1630173,0022400443,2024-12-30,NYK @ WAS,W,19,2,2,1.0,1,1,1.0,0,0,0.0,0,4,4,0,0,1,1,2,5,-2,1,2024-25
22024,1630173,0022400429,2024-12-28,NYK @ WAS,W,19,1,3,0.333,0,1,0.0,1,1,1.0,2,5,7,2,0,0,2,1,3,6,1,2024-25
22024,1630173,0022400419,2024-12-27,NYK @ ORL,W,21,2,2,1.0,0,0,0.0,2,4,0.5,3,3,6,1,1,1,3,1,6,7,1,2024-25
22024,1630173,0022400405,2024-12-25,NYK vs. SAS,W,20,2,5,0.4,1,3,0.333,0,0,0.0,4,6,10,1,1,1,0,0,5,14,1,2024-25
22024,1630173,0022400397,2024-12-23,NYK vs. TOR,W,22,2,7,0.286,1,2,0.5,0,0,0.0,2,5,7,2,1,1,1,3,5,-4,1,2024-25
22024,1630173,0022400384,2024-12-21,NYK @ NOP,W,12,1,4,0.25,0,0,0.0,0,0,0.0,5,2,7,1,0,1,1,2,2,-13,1,2024-25
22024,1630173,0022400367,2024-12-19,NYK @ MIN,W,28,6,9,0.667,1,1,1.0,0,0,0.0,3,7,10,2,1,0,1,2,13,-4,1,2024-25
22024,1630173,0022401227,2024-12-15,NYK @ ORL,W,18,1,3,0.333,0,1,0.0,2,2,1.0,1,4,5,0,1,0,0,2,4,-4,1,2024-25
22024,1630173,0022401202,2024-12-11,NYK vs. ATL,L,19,1,2,0.5,0,1,0.0,0,0,0.0,1,4,5,1,2,2,1,0,2,-4,1,2024-25
22024,1630173,0022400359,2024-12-09,NYK @ TOR,W,16,3,7,0.429,0,0,0.0,1,1,1.0,2,4,6,0,0,2,0,1,7,5,1,2024-25
22024,1630173,0022400343,2024-12-07,NYK vs. DET,L,28,2,3,0.667,0,0,0.0,2,5,0.4,1,9,10,4,1,1,1,1,6,9,1,2024-25
22024,1630173,0022400327,2024-12-05,NYK vs. CHA,W,12,1,4,0.25,0,1,0.0,0,2,0.0,2,2,4,1,0,0,2,2,2,11,1,2024-25
22023,1630173,0022301190,2024-04-14,NYK vs. CHI,W,19,2,3,0.667,0,0,0.0,0,0,0.0,1,4,5,2,0,1,2,3,4,-2,1,2023-24
22023,1630173,0022301175,2024-04-12,NYK vs. BKN,W,8,2,2,1.0,1,1,1.0,0,0,0.0,0,3,3,0,0,0,0,0,5,3,1,2023-24
22023,1630173,0022301167,2024-04-11,NYK @ BOS,W,16,1,6,0.167,0,1,0.0,0,0,0.0,2,3,5,0,0,1,1,0,2,-9,1,2023-24
22023,1630173,0022301139,2024-04-07,NYK @ MIL,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,1,2023-24
22023,1630173,0022301119,2024-04-05,NYK @ CHI,L,19,0,2,0.0,0,1,0.0,0,0,0.0,1,3,4,1,1,0,1,4,0,-2,1,2023-24
22023,1630173,0022301112,2024-04-04,NYK vs. SAC,W,9,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,1,3,0,-17,1,2023-24
22023,1630173,0022301096,2024-04-02,NYK @ MIA,L,27,1,4,0.25,0,0,0.0,0,0,0.0,3,3,6,0,1,0,0,2,2,-9,1,2023-24
22023,1630173,0022301082,2024-03-31,NYK vs. OKC,L,22,3,5,0.6,0,1,0.0,2,4,0.5,4,5,9,0,0,2,0,2,8,-13,1,2023-24
22023,1630173,0022301070,2024-03-29,NYK @ SAS,L,16,3,3,1.0,0,0,0.0,0,0,0.0,2,3,5,0,0,1,1,4,6,-30,1,2023-24
22023,1630173,0022301053,2024-03-27,NYK @ TOR,W,27,8,13,0.615,0,1,0.0,3,3,1.0,6,6,12,3,1,2,3,2,19,18,1,2023-24
22023,1630173,0022301035,2024-03-25,NYK vs. DET,W,26,3,5,0.6,0,0,0.0,3,6,0.5,5,11,16,1,1,1,2,2,9,3,1,2023-24
22023,1630173,0022301019,2024-03-23,NYK vs. BKN,W,7,0,2,0.0,0,1,0.0,0,2,0.0,2,1,3,1,0,0,0,0,0,-9,1,2023-24
22023,1630173,0022301009,2024-03-21,NYK @ DEN,L,25,4,5,0.8,1,1,1.0,0,0,0.0,0,5,5,3,0,2,0,2,9,-2,1,2023-24
22023,1630173,0022300988,2024-03-18,NYK @ GSW,W,18,2,4,0.5,0,0,0.0,2,2,1.0,5,4,9,1,0,0,1,0,6,-14,1,2023-24
22023,1630173,0022300975,2024-03-16,NYK @ SAC,W,20,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,4,0,1,1,3,2,2,1,2023-24
22023,1630173,0022300960,2024-03-14,NYK @ POR,W,24,2,3,0.667,0,0,0.0,0,0,0.0,3,4,7,2,2,0,0,1,4,-5,1,2023-24
22023,1630173,0022300939,2024-03-12,NYK vs. PHI,W,24,6,8,0.75,0,1,0.0,1,2,0.5,3,5,8,1,0,2,4,5,13,13,1,2023-24
22023,1630173,0022300927,2024-03-10,NYK vs. PHI,L,36,2,8,0.25,1,3,0.333,3,4,0.75,3,6,9,0,2,3,3,2,8,4,1,2023-24
22023,1630173,0022300912,2024-03-08,NYK vs. ORL,W,39,6,16,0.375,2,4,0.5,1,2,0.5,3,11,14,4,2,5,3,2,15,25,1,2023-24
22023,1630173,0022300889,2024-03-05,NYK vs. ATL,L,24,7,8,0.875,0,0,0.0,1,1,1.0,1,5,6,2,1,1,0,1,15,3,1,2023-24
22023,1630173,0022300876,2024-03-03,NYK @ CLE,W,22,6,8,0.75,1,1,1.0,1,3,0.333,3,1,4,0,2,3,2,3,14,12,1,2023-24
22023,1630173,0022300852,2024-02-29,NYK vs. GSW,L,26,1,3,0.333,0,1,0.0,1,4,0.25,4,4,8,1,0,2,2,2,3,-12,1,2023-24
22023,1630173,0022300837,2024-02-27,NYK vs. NOP,L,40,4,10,0.4,0,3,0.0,7,8,0.875,3,4,7,2,0,1,1,3,15,-18,1,2023-24
22023,1630173,0022300828,2024-02-26,NYK vs. DET,W,34,2,7,0.286,0,1,0.0,0,0,0.0,4,7,11,1,2,2,2,3,4,9,1,2023-24
22023,1630173,0022300816,2024-02-24,NYK vs. BOS,L,34,4,8,0.5,0,2,0.0,0,0,0.0,4,5,9,1,0,1,1,2,8,-13,1,2023-24
22023,1630173,0022300794,2024-02-22,NYK @ PHI,W,38,7,9,0.778,1,2,0.5,3,7,0.429,4,7,11,2,2,1,2,3,18,15,1,2023-24
22023,1630173,0022300778,2024-02-14,NYK @ ORL,L,43,8,16,0.5,1,2,0.5,6,7,0.857,10,4,14,5,0,0,1,1,23,-4,1,2023-24
22023,1630173,0022300765,2024-02-12,NYK @ HOU,L,39,4,8,0.5,0,1,0.0,0,1,0.0,9,8,17,0,0,3,3,4,8,3,1,2023-24
22023,1630173,0022300755,2024-02-10,NYK vs. IND,L,43,6,6,1.0,1,1,1.0,2,2,1.0,3,3,6,0,2,3,2,2,15,-12,1,2023-24
22023,1630173,0022300736,2024-02-08,NYK vs. DAL,L,41,6,9,0.667,1,2,0.5,0,0,0.0,3,13,16,3,0,1,3,5,13,-14,1,2023-24
22023,1630173,0022300722,2024-02-06,NYK vs. MEM,W,40,8,13,0.615,1,2,0.5,0,0,0.0,2,3,5,3,3,1,0,2,17,-1,1,2023-24
22023,1630173,0022300701,2024-02-03,NYK vs. LAL,L,42,4,11,0.364,0,3,0.0,2,2,1.0,4,4,8,0,0,1,1,2,10,-10,1,2023-24
22023,1630173,0022300685,2024-02-01,NYK vs. IND,W,43,5,16,0.313,0,3,0.0,2,4,0.5,8,8,16,0,4,2,2,4,12,7,1,2023-24
22023,1630173,0022300671,2024-01-30,NYK vs. UTA,W,40,8,13,0.615,0,3,0.0,2,2,1.0,1,4,5,1,0,2,0,3,18,14,1,2023-24
22023,1630173,0022300657,2024-01-29,NYK @ CHA,W,33,4,6,0.667,1,1,1.0,0,0,0.0,1,4,5,0,0,1,0,4,9,21,1,2023-24
22023,1630173,0022300643,2024-01-27,NYK vs. MIA,W,31,2,7,0.286,0,0,0.0,0,0,0.0,3,7,10,1,1,2,0,2,4,19,1,2023-24
22023,1630173,0022300631,2024-01-25,NYK vs. DEN,W,23,1,4,0.25,0,0,0.0,0,0,0.0,6,4,10,3,0,1,0,1,2,18,1,2023-24
22023,1630173,0022300615,2024-01-23,NYK @ BKN,W,21,3,6,0.5,0,1,0.0,0,0,0.0,4,5,9,2,0,0,0,1,6,13,1,2023-24
22023,1630173,0022300596,2024-01-20,NYK vs. TOR,W,25,9,10,0.9,0,0,0.0,0,0,0.0,4,7,11,0,0,1,3,4,18,13,1,2023-24
22023,1630173,0022300579,2024-01-18,NYK vs. WAS,W,9,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,2,-4,1,2023-24
22023,1630173,0022300573,2024-01-17,NYK vs. HOU,W,6,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,1,0,3,0,2,1,2023-24
22023,1630173,0022300557,2024-01-15,NYK vs. ORL,L,20,2,4,0.5,0,0,0.0,2,2,1.0,3,2,5,1,0,1,1,0,6,-4,1,2023-24
22023,1630173,0022300544,2024-01-13,NYK @ MEM,W,6,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,1,0,0,5,1,2023-24
22023,1630173,0022300530,2024-01-11,NYK @ DAL,L,16,3,3,1.0,0,0,0.0,1,2,0.5,1,5,6,0,1,0,2,4,7,3,1,2023-24
22023,1630173,0022300514,2024-01-09,NYK vs. POR,W,20,1,9,0.111,0,3,0.0,0,0,0.0,5,4,9,1,1,1,1,0,2,-3,1,2023-24
22023,1630173,0022300494,2024-01-06,NYK @ WAS,W,8,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-11,1,2023-24
22023,1630173,0022300483,2024-01-05,NYK @ PHI,W,13,2,3,0.667,1,2,0.5,0,0,0.0,2,1,3,0,0,1,1,0,5,10,1,2023-24
22023,1630173,0022300468,2024-01-03,NYK vs. CHI,W,11,2,2,1.0,0,0,0.0,0,0,0.0,2,1,3,1,0,1,0,2,4,-16,1,2023-24
22023,1630173,0022300451,2024-01-01,NYK vs. MIN,W,9,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,2,0,-3,1,2023-24
22023,1630173,0022300432,2023-12-29,TOR @ BOS,L,2,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1,1,2023-24
22023,1630173,0022300416,2023-12-27,TOR @ WAS,W,11,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,0,1,1,1,0,3,5,1,2023-24
22023,1630173,0022300395,2023-12-23,TOR vs. UTA,L,21,3,7,0.429,0,3,0.0,2,2,1.0,1,1,2,1,0,2,0,1,8,-3,1,2023-24
22023,1630173,0022300382,2023-12-22,TOR @ PHI,L,16,2,9,0.222,0,2,0.0,0,2,0.0,3,3,6,1,2,0,1,2,4,-1,1,2023-24
22023,1630173,0022300369,2023-12-20,TOR vs. DEN,L,25,6,10,0.6,1,2,0.5,0,1,0.0,4,1,5,1,1,1,1,2,13,6,1,2023-24
22023,1630173,0022300354,2023-12-18,TOR vs. CHA,W,18,5,9,0.556,0,1,0.0,2,4,0.5,5,2,7,1,1,0,0,1,12,12,1,2023-24
22023,1630173,0022300330,2023-12-15,TOR vs. ATL,L,17,4,7,0.571,0,2,0.0,1,2,0.5,0,2,2,5,0,0,0,1,9,-9,1,2023-24
22023,1630173,0022300313,2023-12-13,TOR vs. ATL,W,17,2,5,0.4,1,3,0.333,2,2,1.0,1,6,7,1,1,2,2,0,7,-5,1,2023-24
22023,1630173,0022300297,2023-12-11,TOR @ NYK,L,21,3,8,0.375,1,4,0.25,2,2,1.0,0,5,5,3,1,0,1,4,9,-1,1,2023-24
22023,1630173,0022301216,2023-12-08,TOR @ CHA,L,22,7,10,0.7,3,4,0.75,0,0,0.0,4,6,10,1,0,0,4,4,17,5,1,2023-24
22023,1630173,0022301207,2023-12-06,TOR vs. MIA,L,13,4,7,0.571,1,3,0.333,0,0,0.0,0,3,3,2,1,0,1,0,9,-4,1,2023-24
22023,1630173,0022300276,2023-12-01,TOR vs. NYK,L,17,4,11,0.364,0,1,0.0,0,0,0.0,5,1,6,1,0,0,1,2,8,-22,1,2023-24
22023,1630173,0022300260,2023-11-29,TOR vs. PHX,W,18,5,10,0.5,1,1,1.0,3,4,0.75,6,4,10,1,2,0,1,2,14,6,1,2023-24
22023,1630173,0022300054,2023-11-28,TOR @ BKN,L,10,0,4,0.0,0,2,0.0,1,4,0.25,1,2,3,1,1,0,1,3,1,-2,1,2023-24
22023,1630173,0022300251,2023-11-26,TOR @ CLE,L,13,1,4,0.25,1,2,0.5,1,4,0.25,0,2,2,1,1,0,0,0,4,-15,1,2023-24
22023,1630173,0022300046,2023-11-24,TOR vs. CHI,W,18,3,4,0.75,0,0,0.0,2,2,1.0,3,4,7,4,0,3,2,0,8,-2,1,2023-24
22023,1630173,0022300038,2023-11-21,TOR @ ORL,L,15,2,4,0.5,0,1,0.0,1,2,0.5,2,4,6,4,1,0,3,3,5,-9,1,2023-24
22023,1630173,0022300211,2023-11-19,TOR vs. DET,W,19,5,10,0.5,2,4,0.5,0,2,0.0,3,3,6,5,0,0,0,1,12,17,1,2023-24
22023,1630173,0022300031,2023-11-17,TOR vs. BOS,L,24,2,4,0.5,0,2,0.0,1,2,0.5,0,9,9,1,2,0,1,1,5,-2,1,2023-24
22023,1630173,0022300195,2023-11-15,TOR vs. MIL,L,17,4,7,0.571,1,2,0.5,2,2,1.0,3,1,4,0,0,2,1,3,11,-3,1,2023-24
22023,1630173,0022300189,2023-11-13,TOR vs. WAS,W,19,5,8,0.625,0,1,0.0,0,0,0.0,1,3,4,1,1,0,2,1,10,8,1,2023-24
22023,1630173,0022300174,2023-11-11,TOR @ BOS,L,19,1,5,0.2,0,2,0.0,0,0,0.0,0,5,5,5,0,0,0,1,2,-12,1,2023-24
22023,1630173,0022300092,2023-10-28,TOR vs. PHI,L,18,3,10,0.3,0,1,0.0,0,0,0.0,3,4,7,3,0,1,1,1,6,5,1,2023-24
22023,1630173,0022300082,2023-10-27,TOR @ CHI,L,23,2,5,0.4,1,3,0.333,3,3,1.0,2,7,9,1,0,0,3,6,8,-22,1,2023-24
22023,1630173,0022300069,2023-10-25,TOR vs. MIN,W,24,4,9,0.444,0,1,0.0,0,0,0.0,3,5,8,0,0,0,2,1,8,-5,1,2023-24
22022,1630173,0022201221,2023-04-09,TOR vs. MIL,W,28,6,11,0.545,2,5,0.4,0,0,0.0,1,12,13,1,2,0,2,2,14,9,1,2022-23
22022,1630173,0022201206,2023-04-07,TOR @ BOS,L,24,6,10,0.6,1,3,0.333,3,3,1.0,2,5,7,0,1,0,0,3,16,-9,1,2022-23
22022,1630173,0022201192,2023-04-05,TOR @ BOS,L,20,7,11,0.636,1,2,0.5,1,1,1.0,4,5,9,0,0,1,1,2,16,-4,1,2022-23
22022,1630173,0022201176,2023-04-04,TOR @ CHA,W,15,4,8,0.5,2,4,0.5,2,2,1.0,1,3,4,1,1,0,0,1,12,9,1,2022-23
22022,1630173,0022201163,2023-04-02,TOR @ CHA,W,13,4,7,0.571,0,1,0.0,0,0,0.0,1,2,3,0,0,0,1,0,8,6,1,2022-23
22022,1630173,0022201150,2023-03-31,TOR @ PHI,L,7,2,5,0.4,0,2,0.0,0,0,0.0,1,0,1,0,0,1,0,0,4,-3,1,2022-23
22022,1630173,0022201132,2023-03-28,TOR vs. MIA,W,25,5,10,0.5,2,5,0.4,0,0,0.0,2,7,9,2,1,1,2,1,12,1,1,2022-23
22022,1630173,0022201119,2023-03-26,TOR vs. WAS,W,6,1,2,0.5,0,1,0.0,0,2,0.0,2,0,2,0,0,0,1,1,2,-10,1,2022-23
22022,1630173,0022201068,2023-03-19,TOR @ MIL,L,20,2,3,0.667,0,1,0.0,1,2,0.5,1,4,5,3,0,1,0,1,5,7,1,2022-23
22022,1630173,0022201058,2023-03-18,TOR vs. MIN,W,3,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,-4,1,2022-23
22022,1630173,0022201029,2023-03-14,TOR vs. DEN,W,14,0,3,0.0,0,1,0.0,4,4,1.0,3,1,4,1,0,0,0,0,4,-13,1,2022-23
22022,1630173,0022201003,2023-03-10,TOR @ LAL,L,8,2,5,0.4,0,1,0.0,1,2,0.5,1,1,2,0,0,0,1,2,5,-10,1,2022-23
22022,1630173,0022200991,2023-03-08,TOR @ LAC,L,12,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,1,3,0,3,1,2022-23
22022,1630173,0022200975,2023-03-06,TOR @ DEN,L,19,3,4,0.75,1,1,1.0,2,2,1.0,0,6,6,3,1,0,0,1,9,6,1,2022-23
22022,1630173,0022200956,2023-03-04,TOR @ WAS,W,19,2,6,0.333,0,1,0.0,0,0,0.0,1,1,2,0,1,0,2,1,4,17,1,2022-23
22022,1630173,0022200942,2023-03-02,TOR @ WAS,L,13,1,2,0.5,0,0,0.0,0,0,0.0,0,4,4,0,0,1,1,1,2,-15,1,2022-23
22022,1630173,0022200925,2023-02-28,TOR vs. CHI,W,12,2,6,0.333,0,1,0.0,0,0,0.0,3,0,3,0,0,0,0,1,4,-14,1,2022-23
22022,1630173,0022200914,2023-02-26,TOR @ CLE,L,16,3,6,0.5,1,1,1.0,0,0,0.0,1,2,3,0,0,0,2,1,7,-10,1,2022-23
22022,1630173,0022200903,2023-02-25,TOR @ DET,W,22,3,8,0.375,0,0,0.0,4,7,0.571,1,5,6,3,0,0,1,3,10,2,1,2022-23
22022,1630173,0022200890,2023-02-23,TOR vs. NOP,W,20,2,6,0.333,0,1,0.0,2,2,1.0,0,6,6,0,0,1,2,1,6,4,1,2022-23
22022,1630173,0022200868,2023-02-14,TOR vs. ORL,W,34,4,7,0.571,1,2,0.5,2,2,1.0,3,10,13,0,0,1,3,2,11,11,1,2022-23
22022,1630173,0022200856,2023-02-12,TOR vs. DET,W,33,4,10,0.4,0,2,0.0,3,6,0.5,4,7,11,1,0,0,0,2,11,5,1,2022-23
22022,1630173,0022200839,2023-02-10,TOR vs. UTA,L,31,7,11,0.636,2,4,0.5,0,0,0.0,1,3,4,4,0,0,1,4,16,-5,1,2022-23
22022,1630173,0022200826,2023-02-08,TOR vs. SAS,W,28,4,6,0.667,1,2,0.5,1,2,0.5,1,6,7,0,1,2,1,4,10,-1,1,2022-23
22022,1630173,0022200805,2023-02-05,TOR @ MEM,W,31,5,12,0.417,0,3,0.0,0,0,0.0,1,6,7,0,4,0,0,1,10,-11,1,2022-23
22022,1630173,0022200789,2023-02-03,TOR @ HOU,W,29,2,7,0.286,0,2,0.0,5,9,0.556,3,5,8,2,1,1,2,6,9,-8,1,2022-23
22022,1630173,0022200776,2023-02-01,TOR @ UTA,L,25,6,8,0.75,0,0,0.0,1,4,0.25,5,1,6,1,1,1,0,4,13,3,1,2022-23
22022,1630173,0022200762,2023-01-30,TOR @ PHX,L,34,5,9,0.556,0,1,0.0,1,2,0.5,5,7,12,1,1,1,1,3,11,-6,1,2022-23
22022,1630173,0022200751,2023-01-28,TOR @ POR,W,33,11,16,0.688,1,2,0.5,4,4,1.0,3,10,13,0,2,1,2,3,27,27,1,2022-23
22022,1630173,0022200740,2023-01-27,TOR @ GSW,L,36,8,12,0.667,0,2,0.0,1,3,0.333,5,6,11,2,1,0,2,2,17,-8,1,2022-23
22022,1630173,0022200728,2023-01-25,TOR @ SAC,W,28,9,12,0.75,1,3,0.333,0,0,0.0,1,4,5,0,0,0,3,3,19,3,1,2022-23
22022,1630173,0022200700,2023-01-22,TOR vs. NYK,W,36,2,4,0.5,0,0,0.0,8,10,0.8,4,7,11,1,2,0,2,5,12,3,1,2022-23
22022,1630173,0022200692,2023-01-21,TOR vs. BOS,L,37,7,15,0.467,1,3,0.333,2,2,1.0,1,10,11,3,2,2,2,2,17,13,1,2022-23
